file_id id new_col3 new_col2 new_col1 wind_speed_3_avg sensor_11_avg sensor_12_avg sensor_18_avg sensor_52_avg
1 106 1 1 1 4.861805555555556 45.145833333333336 43.18055555555556 853.76875 7.341666666666667
1 107 1 1 1 7.652777777777778 57.0 51.54861111111112 1508.31875 13.31111111111111
1 108 1 1 1 4.590277777777778 47.86805555555556 44.56944444444444 1096.0673611111113 9.661805555555556
1 109 1 1 1 7.372222222222222 52.59722222222222 46.50694444444444 1153.1923611111113 10.11875
1 110 1 1 1 7.520833333333333 55.138888888888886 49.85416666666666 1358.8951388888888 11.975694444444445
1 111 1 1 1 5.370833333333334 49.520833333333336 46.38194444444444 1171.4048611111111 10.30902777777778
1 112 1 1 1 2.717361111111112 36.13194444444444 35.38194444444444 364.9993055555556 2.952777777777777
1 113 1 1 1 2.6590277777777778 38.22916666666666 36.99305555555556 414.84791666666666 3.372222222222222
1 114 1 1 1 3.120833333333333 39.79861111111112 38.38194444444444 563.1361111111112 4.769444444444444
1 115 1 1 1 4.008333333333334 45.31944444444444 43.15277777777778 826.401388888889 7.172916666666668
1 116 1 1 1 5.584722222222222 50.22222222222222 46.72916666666666 1116.1222222222225 9.81388888888889
1 117 1 1 1 4.55625 47.78472222222222 44.65972222222222 1079.4805555555556 9.470833333333331
1 118 1 1 1 3.25 41.02777777777778 39.49305555555556 611.3965277777778 5.140972222222222
1 119 1 1 1 3.658333333333333 43.38194444444444 41.23611111111112 760.3909722222222 6.611805555555556
1 120 1 1 1 7.546527777777778 53.78472222222222 48.28472222222222 1239.1166666666666 10.90277777777778
1 121 1 1 1 5.204166666666667 49.520833333333336 46.34027777777778 1086.1180555555557 9.547916666666667
1 122 1 1 1 7.712499999999999 56.326388888888886 50.59027777777778 1417.0791666666669 12.474305555555556
1 123 1 1 1 12.059722222222222 62.85416666666666 52.3125 1655.5777777777778 14.600694444444445
1 124 1 1 1 11.75 49.78472222222222 46.4375 801.2923611111112 6.986111111111111
1 125 1 1 1 10.554861111111112 29.97222222222222 31.49305555555556 17.386805555555554 0.0
1 126 1 1 1 8.060144927536232 38.64492753623188 37.76811594202898 311.5463768115942 2.6166666666666663
1 127 1 1 1 5.923741007194244 44.431654676258994 43.02158273381295 715.4381294964028 6.223741007194245
1 128 1 1 1 4.402777777777778 46.65277777777778 43.13194444444444 1103.927777777778 9.706944444444444
1 129 1 1 1 8.436805555555557 58.79166666666666 52.72916666666666 1550.975 13.694444444444445
1 130 1 1 1 7.117361111111112 55.013888888888886 50.083333333333336 1426.3104166666667 12.590972222222222
1 131 1 1 1 7.086111111111111 55.00694444444444 50.576388888888886 1460.420138888889 12.89375
1 132 1 1 1 7.024305555555555 55.18055555555556 50.44444444444444 1445.4263888888888 12.757638888888888
1 133 1 1 1 8.259027777777778 58.583333333333336 53.13194444444444 1544.8555555555556 13.635416666666666
1 134 1 1 1 6.723611111111111 54.40277777777778 50.43055555555556 1393.9722222222222 12.301388888888887
1 135 1 1 1 4.493055555555555 46.97222222222222 44.020833333333336 1027.59375 9.03472222222222
1 136 1 1 1 3.232638888888889 40.41666666666666 39.10416666666666 592.5840277777778 5.123611111111111
1 137 1 1 1 2.821527777777778 40.35416666666666 39.013888888888886 391.2479166666666 3.225
1 138 1 1 1 9.215972222222222 60.645833333333336 51.88194444444444 1600.0847222222224 14.122222222222222
1 139 1 1 1 5.697916666666667 51.99305555555556 48.25694444444444 1156.0465277777778 10.165972222222225
1 140 1 1 1 3.004861111111111 39.86111111111112 38.61111111111112 528.4388888888889 4.498611111111111
1 141 1 1 1 6.404201680672269 52.81512605042017 47.588235294117645 1184.3445378151262 10.385714285714286
1 142 1 1 1 7.484027777777778 58.27777777777778 53.083333333333336 1428.3416666666667 12.578472222222222
1 143 1 1 1 4.320138888888889 47.38194444444444 44.5625 985.2951388888888 8.631944444444445
1 144 1 1 1 5.177777777777778 48.52777777777778 45.576388888888886 882.7305555555555 7.623611111111111
1 145 1 1 1 5.515277777777778 51.80555555555556 48.56944444444444 1229.1361111111112 10.825694444444444
1 146 1 1 1 4.704861111111111 47.97222222222222 44.86805555555556 1063.4854166666669 9.364583333333334
1 147 1 1 1 4.325694444444444 45.27777777777778 42.86111111111112 866.9312500000001 7.638194444444445
1 148 1 1 1 3.619444444444445 42.84027777777778 40.75 732.5479166666667 6.382638888888889
1 149 1 1 1 6.505555555555556 52.48611111111112 47.79166666666666 1171.1881944444444 10.24861111111111
1 150 1 1 1 4.661805555555556 47.770833333333336 45.65972222222222 974.0083333333334 8.526388888888889
1 151 1 1 1 4.63125 47.75 45.02777777777778 940.4291666666666 8.222222222222221
1 152 1 1 1 3.007638888888889 42.61805555555556 41.44444444444444 507.13263888888895 4.218055555555555
1 153 1 1 1 8.138194444444444 59.395833333333336 51.97222222222222 1536.8868055555556 13.567361111111111
1 154 1 1 1 6.491666666666666 56.42361111111112 52.36111111111112 1303.447222222222 11.480555555555556
1 155 1 1 1 5.879861111111111 52.97222222222222 49.4375 1315.1895833333333 11.604861111111113
1 156 1 1 1 5.300000000000001 50.25694444444444 47.15277777777778 1223.0909722222225 10.784027777777778
1 157 1 1 1 3.209722222222222 41.66666666666666 41.13194444444444 573.6861111111111 4.921527777777778
1 158 1 1 1 3.4804195804195803 44.69230769230769 43.10489510489511 652.9202797202797 5.602797202797203
1 159 1 1 1 9.125384615384617 53.02307692307692 47.07692307692308 973.6884615384616 8.55
1 160 1 1 1 9.53125 62.958333333333336 53.05555555555556 1621.673611111111 14.313888888888888
1 161 1 1 1 3.572222222222222 46.72916666666666 45.43055555555556 760.7520833333333 6.605555555555555
1 162 1 1 1 5.4944444444444445 52.42361111111112 48.23611111111112 1311.8402777777778 11.5625
1 163 1 1 1 4.001388888888889 46.28472222222222 43.71527777777778 889.7743055555555 7.780555555555556
1 164 1 1 1 3.359027777777777 43.625 42.18055555555556 602.0631944444444 4.981944444444444
1 165 1 1 1 3.8472222222222223 46.79166666666666 45.25 675.6118055555556 5.8125
1 166 1 1 1 5.74375 54.458333333333336 50.65277777777778 1274.8979166666666 11.228472222222225
1 167 1 1 1 7.975 57.68055555555556 51.16666666666666 1509.8604166666669 13.328472222222222
1 168 1 1 1 6.663194444444445 55.16666666666666 51.27777777777778 1374.1680555555556 12.131944444444445
1 169 1 1 1 3.921527777777778 45.645833333333336 43.951388888888886 761.6569444444444 6.497916666666667
1 170 1 1 1 4.0373239436619714 46.471830985915496 44.514084507042256 688.9007042253521 5.8042253521126765
1 171 1 1 1 6.794444444444444 55.40972222222222 50.625 1265.882638888889 11.131944444444445
1 172 1 1 1 7.29236111111111 56.625 50.208333333333336 1360.7236111111113 11.952083333333333
1 173 1 1 1 11.730555555555556 63.84027777777778 53.826388888888886 1563.1048611111112 13.776388888888889
1 174 1 1 1 10.356944444444444 61.86111111111112 52.93055555555556 1473.7604166666667 12.985416666666667
1 175 1 1 1 7.656944444444444 59.60416666666666 53.125 1525.4340277777778 13.459722222222222
1 176 1 1 1 5.488194444444444 54.18055555555556 51.43055555555556 1210.6409722222222 10.655555555555557
1 177 1 1 1 3.588194444444445 45.125 43.4375 702.8916666666667 6.074305555555556
1 178 1 1 1 4.11875 47.28472222222222 44.125 1038.1979166666667 9.097916666666666
1 179 1 1 1 8.25138888888889 53.25 46.520833333333336 1075.7583333333334 9.381944444444445
1 180 1 1 1 8.90625 61.71527777777778 53.84027777777778 1556.1875 13.733333333333333
1 181 1 1 1 3.967361111111111 47.86805555555556 46.5625 793.1312499999999 6.822222222222222
1 182 1 1 1 3.5854166666666663 44.958333333333336 42.54166666666666 820.4152777777778 7.127777777777778
1 183 1 1 1 3.808461538461539 45.57692307692308 43.48461538461538 739.7492307692307 6.469230769230769
1 184 1 1 1 4.202777777777778 47.29861111111112 44.076388888888886 683.4048611111111 5.842361111111111
1 185 1 1 1 9.64236111111111 60.99305555555556 53.42361111111112 1378.3659722222224 12.129166666666666
1 186 1 1 1 4.13125 48.333333333333336 46.15277777777778 931.7402777777778 8.077777777777778
1 187 1 1 1 2.857638888888889 41.145833333333336 39.96527777777778 512.9104166666667 4.4125
1 188 1 1 1 4.759027777777778 48.73611111111112 45.395833333333336 878.2381944444445 7.570138888888888
1 189 1 1 1 3.486111111111111 45.22222222222222 44.48611111111112 657.9104166666667 5.652777777777778
1 190 1 1 1 3.386111111111111 46.78472222222222 44.67361111111112 712.5006944444444 6.18125
1 191 1 1 1 9.435416666666669 60.326388888888886 53.145833333333336 1316.3930555555555 11.57986111111111
1 192 1 1 1 8.644444444444444 58.520833333333336 52.05555555555556 1175.2236111111113 10.338888888888889
1 193 1 1 1 4.153472222222223 49.69444444444444 47.59722222222222 852.0777777777778 7.372916666666667
1 194 1 1 1 4.15 48.00694444444444 45.88194444444444 741.2666666666667 6.379861111111111
1 195 1 1 1 2.8291666666666666 43.13194444444444 42.576388888888886 507.17083333333335 4.277083333333334
1 196 1 1 1 11.963194444444444 64.94444444444444 54.56944444444444 1548.6895833333333 13.64236111111111
1 197 1 1 1 12.966666666666669 65.73611111111111 55.11805555555556 1569.9402777777775 13.832638888888887
1 198 1 1 1 14.921527777777776 68.625 57.138888888888886 1680.6840277777778 14.816666666666666
1 199 1 1 1 13.804166666666667 67.93055555555556 56.53472222222222 1676.9916666666666 14.785416666666666
1 200 1 1 1 11.026388888888889 65.8125 54.625 1657.9222222222222 14.632638888888888
1 201 1 1 1 10.143055555555556 64.59722222222223 54.30555555555556 1627.4055555555556 14.363194444444446
1 202 1 1 1 5.5 43.888888888888886 43.895833333333336 280.0513888888889 2.3472222222222223
1 203 1 1 1 4.014583333333333 47.69444444444444 44.53472222222222 682.9472222222222 5.84375
1 204 1 1 1 3.952083333333333 47.43055555555556 46.19444444444444 832.7395833333334 7.247916666666667
1 205 1 1 1 5.999305555555555 52.91666666666666 47.09722222222222 1130.5743055555556 9.939583333333331
1 206 1 1 1 12.509722222222225 62.0625 52.75 1325.5347222222222 11.644444444444444
1 207 1 1 1 11.827777777777778 64.15277777777777 54.583333333333336 1456.5812500000002 12.818055555555556
1 208 1 1 1 8.347916666666666 61.583333333333336 53.388888888888886 1444.038888888889 12.727777777777778
1 209 1 1 1 3.326388888888889 45.083333333333336 43.85416666666666 669.9784722222222 5.701388888888889
1 210 1 1 1 4.804861111111111 48.02777777777778 44.24305555555556 788.6902777777777 6.831944444444444
1 211 1 1 1 6.570833333333334 57.625 52.04166666666666 1412.8895833333331 12.471527777777778
1 212 1 1 1 3.370138888888889 44.0 42.27777777777778 651.4847222222222 5.605555555555556
1 213 1 1 1 3.589583333333333 46.47222222222222 43.888888888888886 741.6500000000001 6.365972222222222
1 214 1 1 1 2.5194444444444444 42.46527777777778 42.458333333333336 427.12361111111113 3.589583333333333
1 215 1 1 1 6.014583333333333 55.11111111111112 50.75 1221.4555555555555 10.731944444444444
1 216 1 1 1 3.490277777777778 45.96527777777778 44.55555555555556 684.84375 5.948611111111111
1 217 1 1 1 3.513888888888889 45.09027777777778 43.46527777777778 624.5513888888888 5.273611111111111
1 218 1 1 1 3.33125 45.15277777777778 44.03472222222222 614.0458333333333 5.259722222222222
1 219 1 1 1 11.721527777777778 62.31944444444444 53.67361111111112 1326.1805555555557 11.65277777777778
1 220 1 1 1 10.4645390070922 63.340425531914896 54.14893617021277 1481.404964539007 13.059574468085106
1 221 1 1 1 12.572916666666666 64.15972222222223 54.35416666666666 1476.9326388888887 13.000694444444443
1 222 1 1 1 8.748305084745763 61.67796610169491 53.41525423728814 1557.0677966101696 13.742372881355932
1 223 1 1 1 8.9875 59.451388888888886 52.34722222222222 1339.0513888888888 11.803472222222222
1 224 1 1 1 12.213194444444444 66.51388888888889 55.54861111111112 1657.7902777777776 14.626388888888888
1 225 1 1 1 13.351388888888888 64.97222222222223 54.770833333333336 1512.4180555555556 13.31388888888889
1 226 1 1 1 12.74861111111111 66.59027777777777 55.47222222222222 1668.4166666666667 14.717361111111112
1 227 1 1 1 11.786805555555556 66.68055555555556 55.5625 1667.5694444444443 14.718055555555557
1 228 1 1 1 8.39236111111111 60.47916666666666 53.13194444444444 1516.7222222222222 13.384027777777778
1 229 1 1 1 4.283333333333333 50.15972222222222 48.22222222222222 899.2249999999999 7.824305555555556
1 230 1 1 1 4.057638888888889 47.50694444444444 45.201388888888886 753.48125 6.435416666666667
1 231 1 1 1 3.277083333333333 44.65277777777778 43.9375 598.9881944444445 4.968055555555555
1 232 1 1 1 3.733333333333333 45.24305555555556 43.59722222222222 653.9180555555555 5.600694444444445
1 233 1 1 1 3.7979166666666666 46.69444444444444 44.84722222222222 684.5715277777778 5.844444444444445
1 234 1 1 1 6.174305555555556 52.4375 47.763888888888886 958.047222222222 8.313194444444443
1 235 1 1 1 11.247222222222222 63.11111111111112 54.826388888888886 1466.1687499999998 12.904166666666669
1 236 1 1 1 11.552083333333334 63.3125 53.638888888888886 1457.9673611111111 12.825694444444444
1 237 1 1 1 11.905555555555557 66.28472222222223 55.44444444444444 1659.725 14.643055555555556
1 238 1 1 1 11.684722222222222 66.38888888888889 55.16666666666666 1666.3666666666666 14.703472222222224
1 239 1 1 1 10.622916666666669 65.49305555555556 54.54861111111112 1652.8701388888887 14.583333333333334
1 240 1 1 1 7.315277777777778 59.59722222222222 52.30555555555556 1484.0916666666667 13.102777777777778
1 241 1 1 1 3.8020833333333335 48.576388888888886 47.451388888888886 717.0194444444445 6.153472222222223
1 242 1 1 1 2.961805555555556 44.55555555555556 43.98611111111112 508.4951388888889 4.328472222222222
1 243 1 1 1 2.361111111111111 39.638888888888886 39.68055555555556 250.6805555555556 1.959722222222222
1 244 1 1 1 3.22089552238806 40.47761194029851 38.26865671641791 570.989552238806 4.917910447761194
1 245 1 1 1 9.70486111111111 59.96527777777778 52.770833333333336 1366.9645833333334 12.030555555555557
1 246 1 1 1 8.233333333333333 61.34027777777778 53.25 1542.5291666666667 13.619444444444444
1 247 1 1 1 9.319444444444445 55.28472222222222 50.99305555555556 1042.726388888889 9.132638888888888
1 248 1 1 1 7.998611111111111 62.145833333333336 53.91666666666666 1545.6569444444444 13.645833333333334
1 249 1 1 1 6.676388888888889 57.59027777777778 52.083333333333336 1124.8000000000002 9.879166666666666
1 250 1 1 1 2.792361111111111 46.645833333333336 47.125 476.72013888888887 4.019444444444444
1 251 1 1 1 2.952777777777777 44.86805555555556 43.59722222222222 586.7777777777778 4.976388888888889
1 252 1 1 1 3.999305555555555 47.05555555555556 44.65972222222222 848.6402777777778 7.383333333333334
1 253 1 1 1 3.408035714285714 43.85714285714285 42.21428571428572 678.4785714285715 5.810714285714285
1 254 1 1 1 3.395138888888889 43.22222222222222 41.708333333333336 627.4222222222222 5.303472222222222
1 255 1 1 1 4.8694444444444445 50.25694444444444 46.86805555555556 976.7534722222222 8.51875
1 256 1 1 1 6.917361111111111 58.25 52.583333333333336 1451.4375 12.813194444444443
1 257 1 1 1 6.142361111111111 53.59027777777778 48.638888888888886 1349.8791666666666 11.91875
1 258 1 1 1 5.6506944444444445 51.77777777777778 47.54861111111112 1306.9909722222224 11.533333333333331
1 259 1 1 1 4.270138888888889 46.375 44.1875 819.1680555555555 7.11875
1 260 1 1 1 2.9833333333333334 41.59722222222222 40.66666666666666 522.3618055555556 4.391666666666667
1 261 1 1 1 8.247916666666667 59.80555555555556 52.68055555555556 1496.5041666666666 13.208333333333334
1 262 1 1 1 5.093055555555555 52.66666666666666 49.770833333333336 1176.63125 10.336111111111112
1 263 1 1 1 3.90625 46.263888888888886 43.59722222222222 885.3895833333333 7.759722222222223
1 264 1 1 1 3.4409722222222223 44.958333333333336 42.951388888888886 700.6465277777777 6.009722222222222
1 265 1 1 1 2.6868055555555554 39.020833333333336 38.076388888888886 451.9291666666667 3.8958333333333335
1 266 1 1 1 4.50625 44.138888888888886 42.25 625.8770833333333 5.4319444444444445
1 267 1 1 1 2.5 38.04166666666666 37.68055555555556 380.2819444444444 3.1263888888888887
1 268 1 1 1 6.603472222222222 55.1875 49.40277777777778 1338.0534722222224 11.7875
1 269 1 1 1 5.479166666666667 53.16666666666666 50.15277777777778 1178.0833333333333 10.327777777777778
1 270 1 1 1 5.898611111111111 54.013888888888886 49.71527777777778 1259.3131944444444 11.095833333333331
1 271 1 1 1 8.013194444444444 58.520833333333336 51.35416666666666 1448.7298611111112 12.785416666666666
1 272 1 1 1 11.979861111111113 63.53472222222222 53.78472222222222 1547.365277777778 13.635416666666666
1 273 1 1 1 14.42013888888889 64.38194444444444 54.16666666666666 1477.353472222222 12.990972222222222
1 274 1 1 1 10.01388888888889 62.53472222222222 52.451388888888886 1618.771527777778 14.2875
1 275 1 1 1 4.563194444444445 49.04861111111112 46.29861111111112 1006.9111111111112 8.760416666666666
1 276 1 1 1 2.8854166666666665 39.99305555555556 38.6875 479.6680555555556 4.0375
1 277 1 1 1 5.188888888888889 49.770833333333336 45.81944444444444 999.9805555555556 8.76875
1 278 1 1 1 7.773611111111112 59.69444444444444 53.46527777777778 1526.8472222222222 13.476388888888888
1 279 1 1 1 9.031944444444443 62.11805555555556 54.02777777777778 1603.9263888888888 14.15972222222222
1 280 1 1 1 5.691803278688524 51.32786885245902 47.967213114754095 985.0311475409836 8.609836065573772
1 281 1 1 1 2.2347222222222225 36.75 36.13194444444444 284.00208333333336 2.2583333333333333
1 282 1 1 1 2.408333333333333 37.47222222222222 36.86805555555556 355.725 3.025
1 283 1 1 1 3.498611111111112 43.9375 41.833333333333336 705.0506944444445 6.093055555555555
